entity_id,control_avg_orders,control_avg_flgp,control_users,a_only_avg_orders,a_only_avg_flgp,a_only_users,b_only_avg_orders,b_only_avg_flgp,b_only_users,ab_avg_orders,ab_avg_flgp,ab_users,orders_per_user_bias,impact_on_total_orders,flgp_per_user_bias,impact_on_total_flgp,test_id_1,test_id_2
FP_MY,0.9783954833128437,0.358251821223266,219630,0.1598030438675023,0.1006572318241288,2234,0.15810276679841898,0.12244447362916357,2277,0.9747259867422435,0.3581221575114686,220701,1.6352,360890.0,0.4933,108871.8,149,153
FP_MY,0.8691646191646193,0.3821859313167421,1628,0.7915584415584415,0.3352334172061135,1540,0.892349356804333,0.268146809824353,1477,0.9980506822612084,0.29782310189065914,1539,0.1833,282.0,0.0766,117.89,149,156
FP_MY,0.74,0.09639698521371885,600,0.8697068403908795,0.27463252344992584,614,0.8761726078799249,0.129292506957276,533,0.9153605015673982,0.11936983727570788,638,-0.0905,-58.0,-0.1882,-120.07,149,167
FP_MY,0.9432938856015781,0.3399167042878715,4056,0.9744049142564628,0.2903965153593194,3907,0.9531009738595595,0.35053689771222024,3902,0.9424712356178089,0.38616524991629314,3998,-0.0417,-167.0,0.0851,340.23,149,168
FP_MY,1.0089799645782598,0.3785899312519028,72272,0.889893328512023,0.33196903792432914,27655,0.3426783373504165,0.14114735710992243,23649,0.9082420577885714,0.33584682332392096,100885,0.6847,69076.0,0.2413,24343.55,149,174
FP_MY,1.0216684723726974,0.30727554730131235,923,0.9309173272933179,0.3193431481661709,883,0.9369266055045871,0.4351093662324631,872,0.7906215921483102,0.2680311063997799,917,-0.0556,-51.0,-0.1791,-164.23,149,189
FP_MY,0.8913480885311872,0.1513950891283088,497,0.8622047244094492,0.29657219551292924,508,1.1033755274261607,0.5827306684805055,474,0.876712328767123,0.21710898730995212,511,-0.1975,-101.0,-0.5108,-261.02,149,190
FP_MY,0.9595567867036011,0.16567072918014983,1805,0.939684329199549,0.2746080968587285,1774,0.8558823529411764,0.3676116994466055,1700,0.9135381114903299,0.3055390091474106,1758,0.0775,136.0,-0.171,-300.62,149,193
FP_MY,1.0401337792642142,0.24616483347632157,299,0.7943262411347517,0.3232889765604306,282,0.8232514177693763,0.30155710488356463,1058,0.8631211857018308,0.2988256592769507,1147,0.2857,328.0,-0.0799,-91.65,149,199
FP_MY,0.7012048192771085,0.37305685119850485,415,0.9598997493734335,0.5113083805187629,399,0.850223072020395,0.3994387230737885,1569,0.7452307692307691,0.36007078041914137,1625,-0.3637,-591.0,-0.1776,-288.6,149,209
FP_MY,0.9625000000000001,0.3219548199031704,160,0.8834355828220861,0.18729537398175045,163,0.8756302521008404,0.25694048309160056,595,0.9851851851851853,0.26019200171622947,675,0.1886,127.0,0.1379,93.08,149,214
FP_MY,0.8661087866108788,0.34028602406068537,478,0.7343096234309623,0.33068544896794755,478,0.8495070057083554,0.2928799705051277,1927,0.7922465208747516,0.2520949124016526,2012,0.0745,150.0,-0.0312,-62.77,149,217
FP_MY,0.548751007252216,0.3699062410678052,1241,0.545376712328767,0.25821903623138803,1168,0.5303913405495423,0.2859707908613434,1201,0.56144578313253,0.1513526292475172,1245,0.0344,43.0,-0.0229,-28.51,150,153
FP_MY,0.7350549450549444,0.34854060715352914,18200,0.08,0.014185965955986231,100,0.11111111111111113,0.16263827778574372,108,0.7207880805544932,0.330843681446893,18323,1.2647,23173.0,0.5026,9209.14,150,156
FP_MY,0.4407158836689038,0.24916974030681563,447,0.42380952380952386,0.31749838390459795,420,0.5873015873015873,0.22444745303079583,378,0.5391923990498813,0.2450489450681571,421,-0.0312,-13.0,-0.0477,-20.08,150,164
FP_MY,0.5708661417322834,0.29207409143595947,254,0.5551020408163265,0.08726108753488417,245,0.4786324786324787,0.2733497750743784,234,0.47636363636363654,0.20208856989378327,275,0.0135,4.0,0.1336,36.74,150,168
FP_MY,0.7991573033707867,0.5225176907042417,712,0.6817496229260935,0.4159483841504248,663,0.7057182705718273,0.4344423080073435,717,0.6755319148936169,0.3671101611467977,752,0.0872,66.0,0.0392,29.48,150,193
FP_MY,0.7716346153846156,0.5677491077089767,832,0.7553058676654184,0.5407673711896274,801,0.7915106117353311,0.5359264059567433,801,0.8559218559218562,0.5342791218128822,819,0.0807,66.0,0.0253,20.72,151,191
FP_MY,0.9504373177842567,0.7070278590529402,1029,0.9642521166509878,0.7176863373296928,1063,1.008897676717746,0.7260296801392893,4046,1.0507626310772165,0.7066265897322239,4196,0.0281,118.0,-0.0301,-126.3,151,204
FP_MY,0.9684649465728434,0.4103493154421517,42207,0.08762886597938144,0.11846359224874778,194,0.1651376146788991,0.16577252555192687,218,0.9487001484176747,0.3808090646593792,41774,1.6644,69529.0,0.5069,21175.24,152,154
FP_MY,1.4680851063829785,0.5631732111231843,2585,1.3334658187599369,0.3809106938609103,2516,1.406120760959471,0.16233516513373875,2418,1.5678271308523406,0.19150222296793198,2499,0.2963,740.0,0.2114,528.29,153,156
FP_MY,1.883600615939307,0.5571968614006589,106504,1.7773198390440195,0.38856678103043457,41005,0.4534308125809154,0.12498552107862733,39393,1.7955809803715754,0.37688618778198574,152432,1.4484,220783.0,0.4205,64097.66,153,174
FP_MY,1.7106060606060607,0.3248307985248372,1320,1.8067484662576685,0.38648882492724673,1304,1.5552922590837284,0.380005794085154,1266,1.5093353248693056,0.23891909039311812,1339,-0.1421,-190.0,-0.2027,-271.42,153,189
FP_MY,1.7166324435318272,0.5606279311589589,487,1.9309623430962344,-0.014391569539755095,478,1.9282786885245897,0.7585631043355023,488,2.1536964980544746,-0.027080539912820112,514,0.0111,6.0,-0.2106,-108.25,153,191
FP_MY,1.3373983739837396,0.2097721447505069,492,1.4227642276422767,0.044882137587801456,492,1.2913165266106439,0.2889148472996422,1785,1.5059847660500543,0.0002543865074721881,1838,0.1293,238.0,-0.1238,-227.54,153,199
FP_MY,1.3193916349809887,0.10014396789295514,263,1.643598615916955,0.15673873355745635,289,1.2843326885880075,0.3284601411459033,1034,1.5322003577817536,0.04636329822670988,1118,-0.0763,-85.0,-0.3387,-378.67,153,214
FP_MY,1.481781376518219,0.35949367296356793,247,1.3886639676113361,0.24515293223736154,247,1.1604675876726884,0.16772509011797812,941,1.5531281032770605,0.20804611311744575,1007,0.4858,489.0,0.1547,155.78,153,220
FP_MY,1.402105263157895,0.7948333860144109,475,1.24,0.22503963306309818,450,0.8693693693693693,0.3912243773701317,444,1.6608315098468267,0.19716130903880355,457,0.9536,436.0,0.3757,171.69,154,164
FP_MY,2.747204399633365,1.3124444381694307,5455,3.111993946273177,0.7673802068409175,5286,2.7513148009015747,1.3628720440434254,5324,3.1029090909090944,0.8598900529960353,5500,-0.0132,-73.0,0.0421,231.55,154,186
FP_MY,0.6690647482014389,0.27758572960633354,278,0.9438202247191013,0.49461458169260436,267,0.6790123456790121,0.3515240743274091,243,0.8604651162790701,0.6317423170612777,258,-0.0933,-24.0,0.0632,16.31,155,176
FP_MY,1.2855731225296445,0.6709229109090067,1012,1.7938461538461536,1.0103328008838905,975,1.588932806324112,1.0597806793303857,1012,2.0436893203883497,0.9067835891803628,1030,-0.0535,-55.0,-0.4924,-507.17,155,193
FP_MY,1.2421307506053272,0.054023272849222995,413,1.872289156626507,0.3095210417780085,415,1.0613810741687986,0.4216895629545386,391,1.2376873661670238,0.3220303664106583,467,-0.4539,-212.0,-0.3552,-165.88,156,171
FP_MY,1.5512113738575235,0.37011513571614485,82716,0.24149659863945575,0.07538946098200723,588,0.17266187050359702,0.0024446643690881394,556,1.6196029747054623,0.38367332984565333,83773,2.7567,230937.0,0.676,56630.55,159,176
FP_MY,0.5523809523809524,0.46089124849279683,105,1.01980198019802,0.22807600290393973,101,1.2410714285714286,0.3080563937518819,448,1.0600858369098718,0.3577841518969028,466,-0.6484,-302.0,0.2825,131.64,159,203
FP_MY,0.8419958419958422,0.3713565377372723,481,0.8862144420131292,0.3501712758269743,457,0.8984771573604057,0.47968996329541924,985,0.827620967741936,0.29524739765116714,992,-0.1151,-114.0,-0.1633,-161.99,159,206
FP_MY,0.8305084745762711,-0.17544963076098735,177,0.8231707317073171,0.05027143602780833,164,0.9519230769230769,0.814139801786119,624,0.9248826291079812,0.5528404649522352,639,-0.0197,-13.0,-0.487,-311.19,159,208
FP_MY,2.0222488038277517,0.5061266986780117,4180,2.1640586797066015,0.63337807310541,4090,2.023548396736695,0.6109549625526451,33463,2.1648925190929726,0.6112811948120157,33913,-0.0005,-17.0,-0.1269,-4303.56,159,211
FP_MY,2.292020839045791,0.5734577511885228,3647,2.437620490223078,0.739349071389177,3631,2.297444879456006,0.6814156311825565,29118,2.4503449436311526,0.6937087222382939,29715,0.0073,217.0,-0.1536,-4564.22,159,212
FP_MY,2.5474492594624247,0.6987348658818493,5469,2.747269024254768,0.7564997183525953,5401,2.561900830237145,0.8074082049779786,21801,2.693152281079143,0.8118056436796655,22314,-0.0686,-1531.0,-0.0534,-1191.57,159,219
FP_MY,0.4519076043421168,0.11342164927781843,425691,0.0354568067793752,0.015576929157118629,23719,0.3525522338188181,0.0827505861107076,254385,0.5488972038654176,0.14871382441384806,732547,0.6128,448905.0,0.1638,119991.2,162,174
FP_MY,0.05910165484633572,0.007123793782826094,4653,0.08165523345872983,0.0007886102679236133,4519,0.045283852440910106,0.00083175152320111,4527,0.060619181641047855,-0.014011202145297417,4619,-0.0072,-33.0,-0.0085,-39.26,162,188
FP_MY,2.402755630855092,0.6326669007368405,120408,0.2861230329041489,0.11189729386927301,699,2.1898111894196464,0.5618424746991558,45972,2.3371090628763067,0.7657981371183639,177714,2.2639,402327.0,0.7247,128789.34,164,175
FP_MY,1.5615550755939522,0.1950508592715015,463,1.739952718676123,0.6316805150181367,423,2.0238663484486876,0.658301154827188,419,1.7361419068736144,0.49337332236863,451,-0.4661,-210.0,-0.6016,-271.32,164,189
FP_MY,1.955307262569833,0.2936810043166914,179,1.3353658536585364,0.07633179921000406,164,1.827586206896552,0.3236672795062697,667,1.776334776334776,0.3024958629494288,693,0.5687,394.0,0.1962,135.97,164,199
FP_MY,1.8193548387096774,0.4883031097168022,465,1.3844393592677344,0.45097231614760025,437,1.4430665163472378,0.23325592455088595,1774,1.6564215148188803,0.41024574194792135,1822,0.6483,1181.0,0.2143,390.45,164,202
FP_MY,1.766839378238342,0.7630277869533904,193,1.7297297297297296,1.1342760049426277,148,2.045016077170419,0.2523979904937297,622,1.5137457044673541,0.18039011767867577,582,-0.4942,-288.0,-0.4433,-258.0,164,218
FP_MY,1.01747572815534,0.3716326891257745,515,1.1200787401574805,0.4644494877921767,508,1.0562248995983938,0.28962760939260584,498,0.9887850467289716,0.279139271083914,535,-0.17,-91.0,-0.1033,-55.27,165,168
FP_MY,1.0585683297180044,0.12026790595023953,461,1.169734151329243,0.72625235857019,489,1.0182555780933065,0.46038886102621074,986,1.2266288951841362,0.5957323570932018,1059,0.0972,103.0,-0.4706,-498.37,165,175
FP_MY,1.131578947368421,0.9773934068130392,114,1.0186915887850465,0.24882943902090227,107,0.8611111111111112,0.46560428079532834,468,0.9272727272727272,0.48360997344560075,495,0.179,89.0,0.7466,369.57,165,200
FP_MY,0.8645833333333333,0.04715128116781906,288,1.2114695340501793,0.6566240165453431,279,0.9268502581755597,0.3896333473257423,1162,1.1861836562763268,0.4804494064685503,1187,-0.0876,-104.0,-0.5187,-615.7,165,201
FP_MY,1.0851063829787235,0.36895342246376245,329,1.2133333333333332,0.7363219486254263,300,1.1270903010033446,0.3477722889933419,598,1.210852713178295,0.4720151374133429,645,-0.0445,-29.0,-0.2431,-156.8,165,206
FP_MY,2.44249125039771,1.474880745451661,12572,2.44372417146099,1.6303425912651932,12341,2.3796296296296324,1.5137447965438253,12420,2.3998271527341344,1.6207689834757786,12728,0.019,242.0,-0.0484,-616.04,166,193
FP_MY,1.5842391304347827,1.1986092316337043,368,1.0864553314121037,0.7463880066956734,347,1.3521026372059866,0.9954839219252823,1403,1.2748782185107856,1.1463023292571828,1437,0.4206,604.0,0.603,866.51,166,216
FP_MY,4.162017804154302,2.675483165405632,1685,4.142052565707134,2.7283088487662246,1598,3.9835649185716413,2.4456920620460982,6693,4.035610885929358,2.8054399203791798,6908,0.072,497.0,0.3069,2120.07,166,219
FP_MY,1.0227272727272727,0.6389569630870596,308,0.49836065573770494,0.16879053309821934,305,0.7394636015325671,0.17478616729263263,261,0.895104895104895,0.5624404594047617,286,0.68,194.0,0.8578,245.33,167,168
FP_MY,1.0199430199430202,0.9269599675731679,351,1.0591715976331364,0.5504302545876483,338,1.306547619047619,0.9081007310332408,336,1.1553672316384185,0.7819804079040286,354,-0.1904,-67.0,0.2504,88.64,167,187
FP_MY,0.8585858585858589,0.42130339556769825,198,0.87,0.275425404811244,200,1.131782945736434,0.46227968126825525,387,1.3164251207729474,0.3511047077959072,414,0.1732,72.0,0.0347,14.37,167,206
FP_MY,2.2075608869502004,1.3262968997703228,2751,2.1723153763824476,1.2846886539642965,2803,2.1695045045045047,1.40475539036667,22200,2.2260706971774558,1.4251851223982097,22462,0.0918,2062.0,0.062,1392.64,167,211
FP_MY,1.1445783132530123,0.46549958714813916,166,1.2287581699346406,0.5740898097400529,153,1.2131661442006274,0.3454214585008046,638,1.1852941176470593,0.3243038442004297,680,-0.1121,-76.0,-0.1297,-88.2,168,209
FP_MY,1.2735042735042736,0.9901056495862208,117,1.2695652173913048,0.371113607183453,115,1.0670995670995675,0.40820358323853334,462,1.1024590163934431,0.548634592480351,488,0.0393,19.0,0.7594,370.59,168,210
FP_MY,0.7979274611398964,0.4271875054206431,193,0.6947368421052632,0.34547869782669777,190,0.7295774647887324,0.3603534181365422,710,0.986559139784946,0.38758247162326004,744,0.3602,268.0,0.1089,81.02,169,202
FP_MY,0.816,0.2517681675761588,125,1.1467889908256879,0.2303415709528606,109,0.8413926499032882,0.4306246436318246,517,1.1034482758620694,0.3872148113462378,522,-0.0687,-36.0,-0.022,-11.48,169,205
FP_MY,2.4035836177474406,1.2385680728207573,2344,2.4161358811040348,1.1995831323065886,2355,2.5177495697074015,1.103563869597424,9296,2.4406674266763386,1.1124851698668663,9649,-0.0896,-865.0,0.0479,462.19,169,219
FP_MY,0.0649886432114217,0.020525834093826554,43146,0.10991765924968526,0.03550992734189775,89749,0.060449643182915735,0.022007183833200578,93185,0.10404659938614655,0.03834524915904784,194509,-0.0013,-253.0,0.0014,272.31,174,175
FP_MY,0.4606333682120055,0.21525522996250845,46829,0.7487188906235653,0.30929731676218375,108890,0.4710955760827124,0.20389420450711263,373922,0.7536930133794175,0.3070062038340488,870292,-0.0055,-4787.0,0.0091,7919.66,174,197
FP_MY,0.05852516582130316,0.013218889829129622,5126,0.09805219364599094,0.02157020652789462,10576,0.052056586405697394,0.020880854392825273,41282,0.103533962374729,0.03400567641948771,85315,0.012,1024.0,0.0048,409.51,174,198
FP_MY,0.037485714285714296,0.011103629058457666,8750,0.0663111917862613,0.015684956224709126,17629,0.035024225089019916,0.012836258191081324,34262,0.06307516433266652,0.019821683577743818,69980,-0.0008,-56.0,0.0024,167.95,174,199
FP_MY,0.020822752666328083,0.010651917497465774,1969,0.04204431017119839,-0.008971519629922866,3972,0.03205778003041055,0.013637298931811162,7892,0.04951181102362205,0.015878068030514822,15875,-0.0038,-60.0,0.0219,347.66,174,200
FP_MY,0.040682640923978636,0.023514409132086998,5801,0.06396822714213285,0.012374338421015624,11834,0.033390074636637436,0.012566028974397346,22911,0.058953274230159745,0.026070527634098447,46698,0.0023,107.0,0.0246,1148.77,174,201
FP_MY,0.11472626962795307,0.03443060387478324,7069,0.19792419365433891,0.09225229188532218,15223,0.12074871975984465,0.056458208890855635,28315,0.19772978138025343,0.06302754814163272,60699,-0.0062,-376.0,-0.0513,-3113.86,174,202
FP_MY,0.14121602689829085,0.04897009267386773,3569,0.22057852331264033,0.10767980854961987,7571,0.15132127955493746,0.06527939732695577,14380,0.20658276863504357,0.08063853206908131,30990,-0.0241,-747.0,-0.0434,-1344.97,174,203
FP_MY,0.6073848772339018,0.27247866373244745,63454,0.9747485671028442,0.3989587892641669,147952,0.6117523857516297,0.2699623751493266,254008,0.9779790520531886,0.4057060170955073,593662,-0.0011,-653.0,0.0093,5521.06,174,204
FP_MY,0.11940298507462685,0.052140871122037184,2412,0.2211227402473835,0.0675673998463106,5255,0.10362961435347492,0.03341874376685353,9698,0.2237710931768159,0.07898516816890734,20445,0.0184,376.0,0.0301,615.39,174,205
FP_MY,0.05515522143886572,0.01820577047641286,25673,0.09550699267792269,0.03646506858951896,53127,0.05579633751122563,0.019436467590296352,51222,0.10203966591193087,0.03584228123691256,106439,0.0059,628.0,-0.0019,-202.23,174,206
FP_MY,0.13415410740819356,0.07087528269508822,4711,0.21638047462859353,0.10319002564375403,10366,0.11100722040413491,0.04297658476827925,19251,0.22006645162855,0.10828567883198974,41233,0.0268,1105.0,0.033,1360.69,174,207
FP_MY,0.18710470836261417,0.08695969716927485,5692,0.3635706831500362,0.1541772010667902,12457,0.19810940370055108,0.09881260430099319,22321,0.3354808646852652,0.1585205721378348,49359,-0.0391,-1930.0,-0.0075,-370.19,174,208
FP_MY,0.09206349206349207,0.07926589451401087,3780,0.19181910569105692,0.07978720538533346,7872,0.11210243138323231,0.03578076743546029,14683,0.17801479224200875,0.06640994196717674,31503,-0.0338,-1065.0,0.0301,948.24,174,209
FP_MY,0.05669679539852096,0.011652480612134392,1217,0.13625685199686763,0.08852330372815083,2554,0.09206618582944423,0.02941857668689631,4714,0.12861100118717847,0.0708918739392565,10108,-0.043,-435.0,-0.0354,-357.82,174,210
FP_MY,0.5759587020648969,0.2678352080983984,29832,0.9231572024932808,0.3799162548383372,69948,0.5769481115543169,0.2463863444691701,239668,0.9288846435394303,0.3725829207237925,560090,0.0047,2632.0,0.0141,7897.27,174,211
FP_MY,0.05689764780673873,0.00942449277760322,3146,0.09169524377516029,0.017848137666402912,6707,0.05156195563813726,0.014169405316865714,25833,0.09047017332101162,0.02463379169432293,53023,0.0041,217.0,0.002,106.05,174,212
FP_MY,0.05276790554785854,0.01370757702072537,16601,0.09007009345794395,0.029608819895319417,34240,0.05176058464697713,0.01615162880537569,33114,0.09125641623891746,0.03143492537658024,68576,0.0022,151.0,-0.0006,-41.15,174,213
FP_MY,0.03545706371191136,0.01706885714642171,5415,0.059599594058492494,0.016802208968080518,10839,0.03541706071496122,0.010909326572749244,21148,0.058714619639427,0.013754892501636232,43209,-0.0008,-35.0,0.0031,133.95,174,214
FP_MY,0.015936254980079684,-0.005104266644504763,1255,0.04193426520589348,-0.002333294686992155,2647,0.027305709375596707,0.02689936819797574,5237,0.050285825016955756,0.021341942797719678,10321,-0.003,-31.0,-0.0083,-85.66,174,215
FP_MY,0.03021978021978023,0.016903768155590387,3640,0.07116812964213372,0.022067911113206138,7405,0.03217993079584776,0.009520681741792988,14450,0.052964291816162655,0.01789938514367921,29265,-0.0202,-591.0,0.0032,93.65,174,216
FP_MY,0.0919404396123848,0.035335246933735735,4231,0.19404471994686745,0.07443971783884464,9034,0.1118424919188951,0.06037345183489673,17015,0.18792278501897386,0.05519450780876435,36366,-0.026,-946.0,-0.0443,-1611.01,174,217
FP_MY,0.12836844683978443,0.03811206125156197,2041,0.2371495327102804,0.12366881619689286,4280,0.12928501469147896,0.0531663278419075,8168,0.19280411193603658,0.07350395295503455,17510,-0.0453,-793.0,-0.0652,-1141.65,174,218
FP_MY,0.7578679925691182,0.33015530998196513,36604,1.204345032996554,0.4763888947175446,85615,0.7501753430254333,0.3266256555001263,146855,1.2135855095657233,0.4828645377490885,343675,0.0169,5808.0,0.01,3436.75,174,219
FP_MY,0.12161172161172162,0.034047714502704544,1365,0.18137763932156456,0.07590957311790542,2889,0.09336332958380203,0.008228794477213924,5334,0.2121266002844951,0.0689530987409839,11248,0.059,664.0,0.0189,212.59,174,220
FP_MY,1.1162790697674418,0.5997726552286772,344,1.1829105473965287,0.33062051302466094,749,1.6737160120845922,0.7167206875806325,331,1.546496815286624,0.4692882818638877,785,-0.1939,-152.0,0.0217,17.03,175,189
FP_MY,2.351535087719299,1.164578042704606,9120,2.5551906675816105,1.053197324440605,20402,2.365661575354597,1.1920961001994927,73393,2.5658123972691294,1.086621833913769,162439,-0.0035,-569.0,0.0059,958.39,175,197
FP_MY,1.4097222222222225,0.2935296721117965,144,1.403846153846154,0.5701758143630966,312,1.302158273381295,0.2521196693460789,1112,1.6797331109257716,0.5045935024451681,2398,0.3835,920.0,-0.0242,-58.03,175,198
FP_MY,1.6015624999999998,0.056670865442852256,128,1.4200743494423795,0.42347300365433094,269,1.4228329809725162,0.5537462081777645,473,1.6549364613880744,0.4188682731101066,1023,0.4136,423.0,-0.5017,-513.24,175,199
FP_MY,1.7326732673267324,-0.3783771619971188,101,2.205882352941177,1.113105622948503,204,1.479217603911981,0.37085399834011257,409,1.6093394077448748,0.21322391216978168,878,-0.3431,-301.0,-1.6491,-1447.91,175,201
FP_MY,1.4773413897280967,0.5821723076636305,331,1.3397790055248622,0.24535575888969738,724,1.0999999999999999,0.34954165948847815,1320,1.5143758765778403,0.4646258932704318,2852,0.5519,1574.0,0.4519,1288.82,175,202
FP_MY,1.284403669724771,0.7677820656662682,218,1.4688172043010754,0.3540020999869151,465,1.52745995423341,0.5393347927973753,874,1.4636264929424545,0.7385465912441401,1842,-0.2482,-457.0,0.613,1129.15,175,203
FP_MY,3.0542036236828145,1.580808154214996,13191,3.2943066092543236,1.3792650740344061,29262,3.022107744363761,1.5141111894422459,52606,3.275909554573276,1.4036636261257396,117640,0.0137,1612.0,0.0911,10717.0,175,204
FP_MY,1.046296296296296,0.29950996911062117,108,1.7004048582995954,0.47732555974655444,247,1.8135198135198132,0.7847936980294026,429,1.569506726457399,0.5426162895345847,892,-0.8981,-801.0,-0.42,-374.64,175,205
FP_MY,2.5625719327860055,1.3338733090894968,26066,2.734936852805871,1.1691115923902358,58039,2.5293778469699593,1.2513671561381896,52029,2.7453266814930575,1.1538231874710763,116459,0.0436,5078.0,0.0672,7826.04,175,206
FP_MY,1.6850068775790916,0.9489747881881583,727,1.8122866894197953,0.859508519835346,1465,1.6943423952975754,1.038773076451171,2722,1.818867292225201,0.8714676845678117,5968,-0.0028,-17.0,-0.0778,-464.31,175,207
FP_MY,1.234338747099768,0.7266956865964543,431,1.3918367346938776,0.5974724486368995,980,1.3664079822616408,0.503102597207734,1804,1.4789738164506743,0.5774810098386957,3781,-0.0449,-170.0,0.2036,769.81,175,208
FP_MY,1.9775280898876404,1.4737988357038223,178,1.4123989218328843,0.7135105531036277,371,1.451761102603369,0.5492096892760108,653,1.350109409190372,0.6110922540539101,1371,0.4635,635.0,0.8222,1127.24,175,209
FP_MY,2.79607125020809,1.38967570497077,6007,3.058322848049737,1.2538617308276885,13511,2.827975530648274,1.424561245998774,48714,3.081602690974642,1.3061667721847567,107619,-0.0086,-926.0,0.0174,1872.57,175,211
FP_MY,3.1262683878715087,1.673573871046841,16655,3.3608742872658164,1.4620840710704244,36830,3.099172300882273,1.5503662773884352,32983,3.3580653398019114,1.4309907352197841,74411,0.0243,1808.0,0.0921,6853.25,175,213
FP_MY,1.0714285714285714,0.1840858410677902,182,1.1368159203980097,0.17265787833488933,402,1.2097004279600574,0.42107119138210714,701,1.5,0.26046437097781683,1534,0.2249,345.0,-0.1492,-228.87,175,217
FP_MY,1.0508474576271187,0.6325638043096606,118,1.4377682403433478,0.7382472939719575,233,1.5109170305676856,0.38921698836525975,458,1.4670912951167727,0.6364245512769064,942,-0.4307,-406.0,0.1415,133.29,175,218
FP_MY,3.649706707472584,1.9008093439764893,7842,3.9830645161290317,1.7136555716878359,17360,3.656652773324784,1.8305921044404259,31190,3.955960397169597,1.6986950627644695,70096,-0.0341,-2390.0,0.0553,3876.31,175,219
FP_MY,1.1255289139633289,0.5162208795439773,709,1.1303703703703705,0.3840966034614193,675,1.1889985895627644,0.4474136406001341,709,1.1562499999999996,0.7825528198994811,736,-0.0376,-28.0,0.4673,343.93,176,193
FP_MY,2.0021915406530795,0.8624033312586903,4563,2.102308033732801,0.9320015855575224,4506,1.9611765028671768,0.8786231795770685,36447,2.0691001103663624,0.8740284815579387,37149,0.0078,290.0,-0.0742,-2756.46,176,211
FP_MY,2.299293998991425,1.0186070847349324,3966,2.4003048006095984,1.069496800452695,3937,2.2349841269841253,0.9950063575907404,31500,2.3625589476296867,0.9950787798589683,32232,0.0266,857.0,-0.0508,-1637.39,176,212
FP_MY,1.3669980889644302,0.9616359043149277,113551,0.03456221198156683,0.017751400739040583,1736,0.03548196333530455,0.039955429634970105,1691,1.3656208805694703,0.972542880012254,113790,2.6626,302977.0,1.8765,213526.93,193,196
FP_MY,0.011315078124052986,0.012123068239158277,4124850,0.0058409208039855685,0.006032214919639598,11642,0.006298110566829953,0.01141757337734154,11432,0.011246029710348698,0.01204123826219793,4120921,0.0104,42858.0,0.0067,27610.17,195,196
FP_MY,0.3870585014146208,0.21032268619906225,142441,0.04899203000468824,-0.02240617432713038,8532,0.369448009420357,0.19706418530692832,604648,0.3662114356504517,0.19213456979219087,603796,0.3348,202151.0,0.2278,137544.73,196,197
FP_MY,0.117587795048935,0.06657709798826936,13896,0.017321016166281757,-0.0024794519144614984,866,0.1140694597943668,0.05677624717596715,59718,0.11140614758919722,0.04929679593650861,59503,0.0976,5807.0,0.0616,3665.38,196,198
FP_MY,0.36055394419706693,0.1691621965150099,24479,0.04881181759794477,-0.012623445387392367,1557,0.3247564512530678,0.1660362307604482,40341,0.3416691918789173,0.17377026413444283,62701,0.3287,20610.0,0.1895,11881.84,196,199
FP_MY,0.05742379547689283,0.030567875421776705,5085,0.0031152647975077876,-0.002439662930248259,321,0.043268097146899324,0.03158112222836636,8482,0.050231032940825766,0.028377804246685227,13418,0.0613,823.0,0.0298,399.86,196,200
FP_MY,0.2670334591516859,0.1563958259829112,15631,0.032997250229147575,-0.019843720204501366,1091,0.24543374568581075,0.13285667115778796,25787,0.2586361373817821,0.15063190343332447,40180,0.2472,9932.0,0.194,7794.92,196,201
FP_MY,1.19327731092437,0.5124791181321389,20468,0.1007702182284981,-0.037775275168763375,1558,1.0668552623982448,0.4585571086645183,34642,1.1475541299117888,0.5002849339420384,53621,1.1732,62908.0,0.592,31743.63,196,202
FP_MY,0.9983761581812973,0.5027315839963676,10469,0.15173410404624288,-0.06979428767720319,692,0.9298950658629165,0.45017314244656537,17916,0.9992795389048993,0.47529201046701125,27760,0.916,25428.0,0.5976,16589.38,196,203
FP_MY,0.3202693895285684,0.17818128226362784,299195,0.009398904728789997,-0.0034037091744585006,92032,0.21406190384295246,0.11494863126548893,678827,0.270339134143837,0.1447244071349332,886198,0.3671,325323.0,0.2114,187342.26,196,204
FP_MY,0.8994716163121528,0.39685874349339545,7381,0.1279317697228145,-0.0906718211281222,469,0.8329475946437426,0.3140949114864005,12098,0.8938526762056176,0.35536728759311487,18870,0.8324,15707.0,0.5288,9978.46,196,205
FP_MY,0.06666184657653099,0.043893913657044266,69155,0.00878442545109212,-0.0036790457542214077,4212,0.05787756520396149,0.038915626287345836,51799,0.06351078167115903,0.03982251533694414,94976,0.0635,6031.0,0.0485,4606.34,196,206
FP_MY,1.0281709880868959,0.6711605166083116,14270,0.1333333333333333,-0.014695949757406637,825,0.9349376880103137,0.5879014290069056,23270,0.9828805157515509,0.6089493043421214,36917,0.9428,34805.0,0.7069,26096.63,196,207
FP_MY,1.2249076083768409,0.7284799365879615,17047,0.144469525959368,-0.019278758197168833,886,1.1190082049805674,0.6015649454368199,27788,1.1470723412078316,0.6260159026234282,43516,1.1085,48237.0,0.7722,33603.06,196,208
