entity_id,session_key,session_id_impressions,session_id_order,platform_order_code,df_dps,df_impressions,delivery_fee_eur,dps_delivery_fee_eur
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,2.49,2.49,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.99,0.99,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,1.99,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,2.49,2.49,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,2.49,2.49,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,2.49,2.49,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,3.99,3.99,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,0.0,0.0,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,3.99,3.99,,
MJM_AT,mU0uUJGkdX89tZEOiWEpTA==,1718791418191.6696751988.tmbaccxayb,,,3.99,3.99,,
MJM_AT,mgdX056bsrGKKDukxv3pgw==,1717694025597.8036229104.bglzuskcmx,,,0.0,0.0,,
MJM_AT,mgdX056bsrGKKDukxv3pgw==,1717694025597.8036229104.bglzuskcmx,,,0.0,0.0,,
MJM_AT,mgdX056bsrGKKDukxv3pgw==,1717694025597.8036229104.bglzuskcmx,,,3.49,3.49,,
MJM_AT,mgdX056bsrGKKDukxv3pgw==,1717694025597.8036229104.bglzuskcmx,,,3.49,3.49,,
MJM_AT,mgdX056bsrGKKDukxv3pgw==,1717694025597.8036229104.bglzuskcmx,,,2.99,2.99,,
MJM_AT,mgdX056bsrGKKDukxv3pgw==,1717694025597.8036229104.bglzuskcmx,,,2.49,2.49,,
MJM_AT,mgdX056bsrGKKDukxv3pgw==,1717694025597.8036229104.bglzuskcmx,,,0.0,1.79,,
MJM_AT,mgdX056bsrGKKDukxv3pgw==,1717694025597.8036229104.bglzuskcmx,,,0.0,0.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.9,3.9,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,0.99,0.99,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,2.9,2.9,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.9,3.9,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.99,3.99,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,2.49,2.49,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,moG2Irazt57qL1MklvWRRg==,1718386817332.0873306787.tlwfeaiatu,,,3.0,3.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,2.49,2.49,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,2.49,2.49,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,1719167184702.2848981573.gjbzhflhyf,qfwz-2425-b0b1,2.49,2.49,2.490000000,2.490000000
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,4.0,4.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,4.99,4.99,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,3.79,3.79,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,4.99,4.99,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,2.49,2.49,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,3.99,3.99,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,4.99,4.99,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,2.49,2.49,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,3.99,3.99,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,0.0,0.0,,
MJM_AT,n2BWGJRXAEN47BlbexbyKA==,1719167184702.2848981573.gjbzhflhyf,,,1.99,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.49,3.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,1.99,1.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,1.99,1.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.49,3.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.49,3.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,4.99,4.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,1.99,1.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.49,3.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,1.99,1.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,1717268784596.7053865921.pebsreugqf,z0ut-2422-3f3f,0.0,0.0,0E-9,0E-9
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.49,3.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.49,3.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,1.99,1.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,1.99,1.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.99,3.99,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.9,3.9,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,0.0,0.0,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,3.49,3.49,,
MJM_AT,n5RD8g0/dVXjf1+Evg8qTw==,1717268784596.7053865921.pebsreugqf,,,2.49,2.49,,
MJM_AT,nAXb+sa9NV2CvUU/lXlUJw==,1717155592456.6338996803.irhqrkipgi,,,0.0,2.49,,
MJM_AT,nAXb+sa9NV2CvUU/lXlUJw==,1717155592456.6338996803.irhqrkipgi,,,0.0,1.49,,
MJM_AT,nAXb+sa9NV2CvUU/lXlUJw==,1717155592456.6338996803.irhqrkipgi,,,0.0,2.99,,
MJM_AT,nAXb+sa9NV2CvUU/lXlUJw==,1717155592456.6338996803.irhqrkipgi,,,0.0,2.99,,
MJM_AT,nAXb+sa9NV2CvUU/lXlUJw==,1717155592456.6338996803.irhqrkipgi,,,0.0,3.49,,
MJM_AT,nAXb+sa9NV2CvUU/lXlUJw==,1717155592456.6338996803.irhqrkipgi,,,0.0,4.29,,
MJM_AT,nAXb+sa9NV2CvUU/lXlUJw==,1717155592456.6338996803.irhqrkipgi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.99,0.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,1.99,1.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.9,3.9,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.69,2.69,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.99,3.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,1.99,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,1.99,1.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,4.49,4.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.99,0.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.99,0.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.99,0.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,1.99,1.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,1.99,1.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,1.99,1.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.0,0.0,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,4.49,4.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,0.99,0.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,3.49,3.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.49,2.49,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,1.99,1.99,,
MJM_AT,nBDZfLWDtT62GIoWjMU72A==,1717518345229.0671467506.grxnjrhcfi,,,2.99,2.99,,
